source_ip,destination_ip,source_port,destination_port,protocol,packet_size,inter_arrival_time,payload_size,flow_duration,total_packets,total_bytes,flow_direction,session_duration,session_count,mean_packet_size,variance_packet_size,entropy,access_patterns,usage_frequency,temporal_patterns,country,region,city,application_data,behavioral_pattern,network_context
34.117.59.81,192.168.1.239,443,61457,TCP,66,0.20966696739196777,52,2.8545589447021484,7,3722,inbound,2.8545589447021484,7,531.7142857142857,330193.63265306124,2.1280852788913944,34.117.59.81->192.168.1.239:61457,2.4522177105473633,2024-08-27 23:37:11,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61457,TCP,1466,0.18760085105895996,1452,3.0421597957611084,8,5188,inbound,3.0421597957611084,8,648.5,384391.75,2.1556390622295662,34.117.59.81->192.168.1.239:61457,2.629710645426009,2024-08-27 23:37:11,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61457,TCP,132,0.2174830436706543,118,3.2596428394317627,9,5320,inbound,3.2596428394317627,9,591.1111111111111,368029.43209876545,2.4193819456463714,34.117.59.81->192.168.1.239:61457,2.7610386914564313,2024-08-27 23:37:11,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61457,443,TCP,66,1.3423678874969482,52,3.8571698665618896,7,1250,outbound,3.8571698665618896,7,178.57142857142858,31023.959183673473,2.1280852788913944,192.168.1.239->34.117.59.81:443,1.8148021067683726,2024-08-27 23:37:12,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,18.188.243.248,53791,443,TCP,78,0.0,64,0.0,1,78,outbound,0.0,1,78.0,0.0,-0.0,192.168.1.239->18.188.243.248:443,0,2024-08-27 23:37:12,US,Ohio,Columbus,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61457,443,TCP,66,0.5004050731658936,52,4.357574939727783,8,1316,outbound,4.357574939727783,8,164.5,28532.0,2.0,192.168.1.239->34.117.59.81:443,1.8358835156371993,2024-08-27 23:37:12,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61458,443,TCP,78,0.0,64,0.0,1,78,outbound,0.0,1,78.0,0.0,-0.0,192.168.1.239->34.117.59.81:443,0,2024-08-27 23:37:12,US,Missouri,Kansas City,Unknown,Normal,Normal
17.33.202.253,192.168.1.239,443,53790,TCP,66,3.2313179969787598,52,3.2313179969787598,2,140,inbound,3.2313179969787598,2,70.0,16.0,1.0,17.33.202.253->192.168.1.239:53790,0.6189424878238459,2024-08-27 23:37:12,Unknown,Unknown,Unknown,Unknown,Normal,Normal
17.33.202.253,192.168.1.239,443,53790,TCP,1514,0.2664051055908203,1500,3.49772310256958,3,1654,inbound,3.49772310256958,3,551.3333333333334,463374.2222222222,1.584962500721156,17.33.202.253->192.168.1.239:53790,0.8577008276601624,2024-08-27 23:37:13,Unknown,Unknown,Unknown,Unknown,Normal,Normal
17.33.202.253,192.168.1.239,443,53790,TCP,1374,0.23816776275634766,1360,3.7358908653259277,4,3028,inbound,3.7358908653259277,4,757.0,474427.0,2.0,17.33.202.253->192.168.1.239:53790,1.0706950883189226,2024-08-27 23:37:13,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61457,TCP,66,1.6908211708068848,52,4.9504640102386475,10,5386,inbound,4.9504640102386475,10,538.6,356043.24000000005,2.321928094887362,34.117.59.81->192.168.1.239:61457,2.0200126653416333,2024-08-27 23:37:13,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61457,443,TCP,66,1.2806689739227295,52,5.638243913650513,9,1382,outbound,5.638243913650513,9,153.55555555555554,26320.02469135802,1.8799649487271108,192.168.1.239->34.117.59.81:443,1.5962416911780781,2024-08-27 23:37:13,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,17.33.202.253,53790,443,TCP,66,2.877394199371338,52,6.136970043182373,4,793,outbound,6.136970043182373,4,198.25,49368.1875,1.5,192.168.1.239->17.33.202.253:443,0.6517874410098585,2024-08-27 23:37:14,US,Virginia,Ashburn,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61458,TCP,74,0.0,60,0.0,1,74,inbound,0.0,1,74.0,0.0,-0.0,34.117.59.81->192.168.1.239:61458,0,2024-08-27 23:37:14,Unknown,Unknown,Unknown,Unknown,Normal,Normal
18.188.243.248,192.168.1.239,443,53791,TCP,74,0.0,60,0.0,1,74,inbound,0.0,1,74.0,0.0,-0.0,18.188.243.248->192.168.1.239:53791,0,2024-08-27 23:37:14,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61458,443,TCP,66,1.9577538967132568,52,1.9577538967132568,2,144,outbound,1.9577538967132568,2,72.0,36.0,1.0,192.168.1.239->34.117.59.81:443,1.021578863082672,2024-08-27 23:37:14,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,18.188.243.248,53791,443,TCP,583,2.6328530311584473,569,2.6328530311584473,2,661,outbound,2.6328530311584473,2,330.5,63756.25,1.0,192.168.1.239->18.188.243.248:443,0.7596322226615156,2024-08-27 23:37:14,US,Ohio,Columbus,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61458,443,TCP,583,0.4110431671142578,569,2.3687970638275146,3,727,outbound,2.3687970638275146,3,242.33333333333334,58050.88888888888,1.584962500721156,192.168.1.239->34.117.59.81:443,1.2664656022295908,2024-08-27 23:37:15,US,Missouri,Kansas City,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61458,TCP,66,1.0623767375946045,52,1.0623767375946045,2,140,inbound,1.0623767375946045,2,70.0,16.0,1.0,34.117.59.81->192.168.1.239:61458,1.8825713414323517,2024-08-27 23:37:15,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61458,TCP,1466,0.12864923477172852,1452,1.191025972366333,3,1606,inbound,1.191025972366333,3,535.3333333333334,433080.8888888888,1.584962500721156,34.117.59.81->192.168.1.239:61458,2.518836758899215,2024-08-27 23:37:15,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61458,TCP,714,0.15424299240112305,700,1.345268964767456,4,2320,inbound,1.345268964767456,4,580.0,330796.0,2.0,34.117.59.81->192.168.1.239:61458,2.973383096436364,2024-08-27 23:37:15,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61458,TCP,1270,0.2170090675354004,1256,1.5622780323028564,5,3590,inbound,1.5622780323028564,5,718.0,340812.8,2.321928094887362,34.117.59.81->192.168.1.239:61458,3.200454654431652,2024-08-27 23:37:15,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61458,443,TCP,66,0.8047637939453125,52,3.173560857772827,4,793,outbound,3.173560857772827,4,198.25,49368.1875,1.5,192.168.1.239->34.117.59.81:443,1.2604138314231539,2024-08-27 23:37:15,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61458,443,TCP,146,0.1381070613861084,132,3.3116679191589355,5,939,outbound,3.3116679191589355,5,187.8,39931.35999999999,1.9219280948873623,192.168.1.239->34.117.59.81:443,1.509813218612164,2024-08-27 23:37:16,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61458,443,TCP,245,0.1949629783630371,231,3.5066308975219727,6,1184,outbound,3.5066308975219727,6,197.33333333333334,33730.555555555555,2.2516291673878226,192.168.1.239->34.117.59.81:443,1.7110440691776296,2024-08-27 23:37:16,US,Missouri,Kansas City,Unknown,Normal,Normal
18.188.243.248,192.168.1.239,443,53791,TCP,66,1.991452932357788,52,1.991452932357788,2,140,inbound,1.991452932357788,2,70.0,16.0,1.0,18.188.243.248->192.168.1.239:53791,1.0042918752953365,2024-08-27 23:37:16,Unknown,Unknown,Unknown,Unknown,Normal,Normal
18.188.243.248,192.168.1.239,443,53791,TCP,1514,0.17582106590270996,1500,2.167273998260498,3,1654,inbound,2.167273998260498,3,551.3333333333334,463374.2222222222,1.584962500721156,18.188.243.248->192.168.1.239:53791,1.384227376145271,2024-08-27 23:37:16,Unknown,Unknown,Unknown,Unknown,Normal,Normal
18.188.243.248,192.168.1.239,443,53791,TCP,1514,0.21120691299438477,1500,2.378480911254883,4,3168,inbound,2.378480911254883,4,792.0,521292.0,1.5,18.188.243.248->192.168.1.239:53791,1.681745681065654,2024-08-27 23:37:16,Unknown,Unknown,Unknown,Unknown,Normal,Normal
18.188.243.248,192.168.1.239,443,53791,TCP,835,0.13071513175964355,821,2.5091960430145264,5,4003,inbound,2.5091960430145264,5,800.6,417329.44000000006,1.9219280948873623,18.188.243.248->192.168.1.239:53791,1.992670127915969,2024-08-27 23:37:16,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,18.188.243.248,53791,443,TCP,66,2.2227063179016113,52,4.855559349060059,3,727,outbound,4.855559349060059,3,242.33333333333334,58050.888888888876,1.584962500721156,192.168.1.239->18.188.243.248:443,0.6178484875446413,2024-08-27 23:37:17,US,Ohio,Columbus,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61458,TCP,66,1.534066915512085,52,3.0963449478149414,6,3656,inbound,3.0963449478149414,6,609.3333333333334,343052.8888888888,2.2516291673878226,34.117.59.81->192.168.1.239:61458,1.9377685952704133,2024-08-27 23:37:17,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,18.188.243.248,53791,443,TCP,130,0.4133608341217041,116,5.268920183181763,4,857,outbound,5.268920183181763,4,214.25,45904.1875,2.0,192.168.1.239->18.188.243.248:443,0.7591688355363366,2024-08-27 23:37:17,US,Ohio,Columbus,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61458,TCP,1466,0.4531111717224121,1452,3.5494561195373535,7,5122,inbound,3.5494561195373535,7,731.7142857142857,383907.91836734687,2.2359263506290326,34.117.59.81->192.168.1.239:61458,1.9721331280783378,2024-08-27 23:37:17,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61458,TCP,208,0.1480729579925537,194,3.6975290775299072,8,5330,inbound,3.6975290775299072,8,666.25,365918.4375,2.5,34.117.59.81->192.168.1.239:61458,2.1636070554837423,2024-08-27 23:37:17,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61458,443,TCP,66,1.8937389850616455,52,5.400369882583618,7,1250,outbound,5.400369882583618,7,178.57142857142858,31023.959183673473,2.1280852788913944,192.168.1.239->34.117.59.81:443,1.2962075102624442,2024-08-27 23:37:18,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61458,443,TCP,66,0.1732940673828125,52,5.573663949966431,8,1316,outbound,5.573663949966431,8,164.5,28532.0,2.0,192.168.1.239->34.117.59.81:443,1.4353215536161241,2024-08-27 23:37:18,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61459,443,TCP,78,0.0,64,0.0,1,78,outbound,0.0,1,78.0,0.0,-0.0,192.168.1.239->34.117.59.81:443,0,2024-08-27 23:37:18,US,Missouri,Kansas City,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61459,TCP,74,0.0,60,0.0,1,74,inbound,0.0,1,74.0,0.0,-0.0,34.117.59.81->192.168.1.239:61459,0,2024-08-27 23:37:18,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61458,TCP,66,0.9887118339538574,52,4.686240911483765,9,5396,inbound,4.686240911483765,9,599.5555555555555,360846.024691358,2.4193819456463714,34.117.59.81->192.168.1.239:61458,1.9205158612194366,2024-08-27 23:37:18,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61459,443,TCP,66,0.5442249774932861,52,0.5442249774932861,2,144,outbound,0.5442249774932861,2,72.0,36.0,1.0,192.168.1.239->34.117.59.81:443,3.674950769830613,2024-08-27 23:37:19,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61458,443,TCP,66,0.8997142314910889,52,6.4733781814575195,9,1382,outbound,6.4733781814575195,9,153.55555555555554,26320.02469135802,1.8799649487271108,192.168.1.239->34.117.59.81:443,1.3903096262442676,2024-08-27 23:37:19,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61459,443,TCP,583,0.3065531253814697,569,0.8507781028747559,3,727,outbound,0.8507781028747559,3,242.33333333333334,58050.88888888888,1.584962500721156,192.168.1.239->34.117.59.81:443,3.5261838426060597,2024-08-27 23:37:19,US,Missouri,Kansas City,Unknown,Normal,Normal
18.188.243.248,192.168.1.239,443,53791,TCP,66,2.584911823272705,52,5.0941078662872314,6,4069,inbound,5.0941078662872314,6,678.1666666666666,422724.1388888888,1.9182958340544893,18.188.243.248->192.168.1.239:53791,1.177831360758565,2024-08-27 23:37:19,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,18.188.243.248,53791,443,TCP,152,2.260615110397339,138,7.529535293579102,5,1009,outbound,7.529535293579102,5,201.8,37343.36,2.321928094887362,192.168.1.239->18.188.243.248:443,0.6640516054508447,2024-08-27 23:37:19,US,Ohio,Columbus,Unknown,Normal,Normal
192.168.1.239,17.111.103.20,53792,443,TCP,78,0.0,64,0.0,1,78,outbound,0.0,1,78.0,0.0,-0.0,192.168.1.239->17.111.103.20:443,0,2024-08-27 23:37:19,US,California,San Jose,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61459,TCP,66,1.492919921875,52,1.492919921875,2,140,inbound,1.492919921875,2,70.0,16.0,1.0,34.117.59.81->192.168.1.239:61459,1.3396565821749795,2024-08-27 23:37:20,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61459,TCP,1466,0.1470959186553955,1452,1.6400158405303955,3,1606,inbound,1.6400158405303955,3,535.3333333333334,433080.8888888888,1.584962500721156,34.117.59.81->192.168.1.239:61459,1.8292506242072477,2024-08-27 23:37:20,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61459,TCP,714,0.13701725006103516,700,1.7770330905914307,4,2320,inbound,1.7770330905914307,4,580.0,330796.0,2.0,34.117.59.81->192.168.1.239:61459,2.25094288968402,2024-08-27 23:37:20,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61459,TCP,1270,0.24155378341674805,1256,2.0185868740081787,5,3590,inbound,2.0185868740081787,5,718.0,340812.8,2.321928094887362,34.117.59.81->192.168.1.239:61459,2.4769803392567495,2024-08-27 23:37:20,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61459,443,TCP,66,1.5400221347808838,52,2.3908002376556396,4,793,outbound,2.3908002376556396,4,198.25,49368.1875,1.5,192.168.1.239->34.117.59.81:443,1.6730799742275007,2024-08-27 23:37:20,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61459,443,TCP,146,0.16455388069152832,132,2.555354118347168,5,939,outbound,2.555354118347168,5,187.8,39931.35999999999,1.9219280948873623,192.168.1.239->34.117.59.81:443,1.9566759707003178,2024-08-27 23:37:21,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61459,443,TCP,246,0.14892196655273438,232,2.7042760848999023,6,1185,outbound,2.7042760848999023,6,197.5,33746.583333333336,2.2516291673878226,192.168.1.239->34.117.59.81:443,2.2187083757840824,2024-08-27 23:37:21,US,Missouri,Kansas City,Unknown,Normal,Normal
18.188.243.248,192.168.1.239,443,53791,TCP,66,1.8940320014953613,52,6.988139867782593,7,4135,inbound,6.988139867782593,7,590.7142857142857,408222.48979591846,1.8423709931771084,18.188.243.248->192.168.1.239:53791,1.0016971801426136,2024-08-27 23:37:21,Unknown,Unknown,Unknown,Unknown,Normal,Normal
18.188.243.248,192.168.1.239,443,53791,TCP,593,0.5464551448822021,579,7.534595012664795,8,4728,inbound,7.534595012664795,8,591.0,357195.25,2.1556390622295662,18.188.243.248->192.168.1.239:53791,1.0617690780397504,2024-08-27 23:37:22,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61459,TCP,66,1.4201040267944336,52,3.4386909008026123,6,3656,inbound,3.4386909008026123,6,609.3333333333334,343052.8888888888,2.2516291673878226,34.117.59.81->192.168.1.239:61459,1.7448500528499267,2024-08-27 23:37:22,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61459,TCP,66,0.20864415168762207,52,3.6473350524902344,7,3722,inbound,3.6473350524902344,7,531.7142857142857,330193.63265306124,2.1280852788913944,34.117.59.81->192.168.1.239:61459,1.9192094774020607,2024-08-27 23:37:22,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,18.188.243.248,53791,443,TCP,66,3.180663824081421,52,10.710199117660522,6,1075,outbound,10.710199117660522,6,179.16666666666666,33680.80555555556,2.2516291673878226,192.168.1.239->18.188.243.248:443,0.5602136742823328,2024-08-27 23:37:22,US,Ohio,Columbus,Unknown,Normal,Normal
192.168.1.239,18.188.243.248,53791,443,TCP,97,0.3878500461578369,83,11.09804916381836,7,1172,outbound,11.09804916381836,7,167.42857142857142,29695.95918367346,2.5216406363433186,192.168.1.239->18.188.243.248:443,0.6307414840818386,2024-08-27 23:37:23,US,Ohio,Columbus,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61459,TCP,1372,1.1708221435546875,1358,4.818157196044922,8,5094,inbound,4.818157196044922,8,636.75,366146.9375,2.4056390622295662,34.117.59.81->192.168.1.239:61459,1.6603858434853382,2024-08-27 23:37:23,Unknown,Unknown,Unknown,Unknown,Normal,Normal
17.111.103.20,192.168.1.239,443,53792,TCP,74,0.0,60,0.0,1,74,inbound,0.0,1,74.0,0.0,-0.0,17.111.103.20->192.168.1.239:53792,0,2024-08-27 23:37:23,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61459,443,TCP,66,2.7569189071655273,52,5.46119499206543,7,1251,outbound,5.46119499206543,7,178.71428571428572,31043.061224489797,2.1280852788913944,192.168.1.239->34.117.59.81:443,1.2817707498396047,2024-08-27 23:37:23,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,17.111.103.20,53792,443,TCP,66,4.236321687698364,52,4.236321687698364,2,144,outbound,4.236321687698364,2,72.0,36.0,1.0,192.168.1.239->17.111.103.20:443,0.4721076791235417,2024-08-27 23:37:24,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,17.111.103.20,53792,443,TCP,583,0.14510107040405273,569,4.381422758102417,3,727,outbound,4.381422758102417,3,242.33333333333334,58050.88888888888,1.584962500721156,192.168.1.239->17.111.103.20:443,0.684709092372381,2024-08-27 23:37:24,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61459,443,TCP,66,0.5503208637237549,52,6.011515855789185,8,1317,outbound,6.011515855789185,8,164.625,28552.234375,2.0,192.168.1.239->34.117.59.81:443,1.3307791565243687,2024-08-27 23:37:24,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61460,443,TCP,78,0.0,64,0.0,1,78,outbound,0.0,1,78.0,0.0,-0.0,192.168.1.239->34.117.59.81:443,0,2024-08-27 23:37:24,US,Missouri,Kansas City,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61459,TCP,66,1.352001667022705,52,6.170158863067627,9,5160,inbound,6.170158863067627,9,573.3333333333334,357637.3333333333,2.2810361125534233,34.117.59.81->192.168.1.239:61459,1.4586334322558199,2024-08-27 23:37:24,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61459,443,TCP,66,0.6029632091522217,52,6.614479064941406,9,1383,outbound,6.614479064941406,9,153.66666666666666,26340.444444444445,1.8799649487271108,192.168.1.239->34.117.59.81:443,1.3606513697658404,2024-08-27 23:37:25,US,Missouri,Kansas City,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61460,TCP,74,0.0,60,0.0,1,74,inbound,0.0,1,74.0,0.0,-0.0,34.117.59.81->192.168.1.239:61460,0,2024-08-27 23:37:25,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61460,443,TCP,66,0.7995812892913818,52,0.7995812892913818,2,144,outbound,0.7995812892913818,2,72.0,36.0,1.0,192.168.1.239->34.117.59.81:443,2.501309156161562,2024-08-27 23:37:25,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61460,443,TCP,583,0.17111492156982422,569,0.970696210861206,3,727,outbound,0.970696210861206,3,242.33333333333334,58050.88888888888,1.584962500721156,192.168.1.239->34.117.59.81:443,3.0905652730820763,2024-08-27 23:37:25,US,Missouri,Kansas City,Unknown,Normal,Normal
17.111.103.20,192.168.1.239,443,53792,TCP,66,2.1058449745178223,52,2.1058449745178223,2,140,inbound,2.1058449745178223,2,70.0,16.0,1.0,17.111.103.20->192.168.1.239:53792,0.9497375277864137,2024-08-27 23:37:25,Unknown,Unknown,Unknown,Unknown,Normal,Normal
17.111.103.20,192.168.1.239,443,53792,TCP,1514,0.20550990104675293,1500,2.311354875564575,3,1654,inbound,2.311354875564575,3,551.3333333333334,463374.2222222222,1.584962500721156,17.111.103.20->192.168.1.239:53792,1.2979400228479476,2024-08-27 23:37:26,Unknown,Unknown,Unknown,Unknown,Normal,Normal
17.111.103.20,192.168.1.239,443,53792,TCP,1514,0.19479894638061523,1500,2.5061538219451904,4,3168,inbound,2.5061538219451904,4,792.0,521292.0,1.5,17.111.103.20->192.168.1.239:53792,1.5960712247484226,2024-08-27 23:37:26,Unknown,Unknown,Unknown,Unknown,Normal,Normal
17.111.103.20,192.168.1.239,443,53792,TCP,1004,0.2037949562072754,990,2.709948778152466,5,4172,inbound,2.709948778152466,5,834.4,424224.64,1.9219280948873623,17.111.103.20->192.168.1.239:53792,1.8450533236310094,2024-08-27 23:37:26,Unknown,Unknown,Unknown,Unknown,Normal,Normal
18.188.243.248,192.168.1.239,443,53791,TCP,66,4.702898025512695,52,12.23749303817749,9,4794,inbound,12.23749303817749,9,532.6666666666666,344729.1111111111,2.058813890331201,18.188.243.248->192.168.1.239:53791,0.7354447493389835,2024-08-27 23:37:26,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,17.111.103.20,53792,443,TCP,66,2.564918041229248,52,6.946340799331665,4,793,outbound,6.946340799331665,4,198.25,49368.1875,1.5,192.168.1.239->17.111.103.20:443,0.5758427516808354,2024-08-27 23:37:26,US,California,San Jose,Unknown,Normal,Normal
