source_ip,destination_ip,source_port,destination_port,protocol,packet_size,inter_arrival_time,payload_size,flow_duration,total_packets,total_bytes,flow_direction,session_duration,session_count,mean_packet_size,variance_packet_size,entropy,usage_frequency,temporal_patterns,country,region,city
34.117.59.81,192.168.10.60,443,54907,TCP,66,0.4336550235748291,52,1.8792932033538818,7,3697,external,1.8792932033538818,7,528.1428571428571,367762.40816326527,2.2359263506290326,3.724804616707731,2024-11-19 01:02:35,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54907,TCP,1085,0.15208101272583008,1071,2.031374216079712,8,4782,external,2.031374216079712,8,597.75,355708.1875,2.5,3.938220706295544,2024-11-19 01:02:35,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54907,443,TCP,66,0.43551206588745117,52,2.6087520122528076,9,1078,external,2.6087520122528076,9,119.77777777777777,6300.617283950617,1.8799649487271108,3.4499254654059595,2024-11-19 01:02:35,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54907,443,TCP,66,0.14534902572631836,52,2.754101037979126,10,1144,external,2.754101037979126,10,114.4,5930.839999999999,1.7709505944546688,3.630948851222136,2024-11-19 01:02:35,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54908,443,TCP,78,0.0,64,0.0,1,78,external,0.0,1,78.0,0.0,-0.0,0,2024-11-19 01:02:36,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54907,TCP,66,0.5623538494110107,52,2.5937280654907227,9,4848,external,2.5937280654907227,9,538.6666666666666,344111.77777777775,2.4193819456463714,3.4699088619751803,2024-11-19 01:02:36,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54907,443,TCP,66,0.43361687660217285,52,3.187717914581299,11,1210,external,3.187717914581299,11,110.0,5585.272727272727,1.6729330318733675,3.4507444807721734,2024-11-19 01:02:36,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54908,TCP,74,0.0,60,0.0,1,74,external,0.0,1,74.0,0.0,-0.0,0,2024-11-19 01:02:36,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54908,443,TCP,66,0.5898089408874512,52,0.5898089408874512,2,144,external,0.5898089408874512,2,72.0,36.0,1.0,3.3909285895034356,2024-11-19 01:02:36,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54908,443,TCP,275,0.15073609352111816,261,0.7405450344085693,3,419,external,0.7405450344085693,3,139.66666666666666,9181.555555555555,1.584962500721156,4.051070307150094,2024-11-19 01:02:36,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54908,TCP,66,0.45186686515808105,52,0.45186686515808105,2,140,external,0.45186686515808105,2,70.0,16.0,1.0,4.426082446431031,2024-11-19 01:02:36,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54908,TCP,1466,0.1511228084564209,1452,0.602989673614502,3,1606,external,0.602989673614502,3,535.3333333333334,433080.8888888888,1.584962500721156,4.975209578660104,2024-11-19 01:02:37,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54908,443,TCP,66,0.44321703910827637,52,1.1837620735168457,4,485,external,1.1837620735168457,4,121.25,7903.6875,1.5,3.379057404767477,2024-11-19 01:02:37,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54908,TCP,1466,0.2818632125854492,1452,0.8848528861999512,4,3072,external,0.8848528861999512,4,768.0,487212.0,1.5,4.520525459523806,2024-11-19 01:02:37,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54908,TCP,450,0.1423320770263672,436,1.0271849632263184,5,3522,external,1.0271849632263184,5,704.4,405949.44000000006,1.9219280948873623,4.8676725020344325,2024-11-19 01:02:37,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54908,443,TCP,66,0.42685794830322266,52,1.6106200218200684,5,551,external,1.6106200218200684,5,110.2,6811.360000000001,1.3709505944546687,3.1043945389116607,2024-11-19 01:02:37,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54908,443,TCP,151,0.14755916595458984,137,1.7581791877746582,6,702,external,1.7581791877746582,6,117.0,5907.333333333333,1.7924812503605778,3.4126214447995196,2024-11-19 01:02:37,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54908,TCP,109,0.4351837635040283,95,1.4623687267303467,6,3631,external,1.4623687267303467,6,605.1666666666666,387527.47222222225,2.2516291673878226,4.102932379725575,2024-11-19 01:02:37,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54908,443,TCP,66,0.29086780548095703,52,2.0490469932556152,7,768,external,2.0490469932556152,7,109.71428571428571,5381.918367346939,1.6644977792004614,3.4162222843303827,2024-11-19 01:02:38,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54908,443,TCP,245,0.1711430549621582,231,2.2201900482177734,8,1013,external,2.2201900482177734,8,126.625,6710.984375,2.0,3.603295135216865,2024-11-19 01:02:38,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54908,TCP,66,0.6984989643096924,52,2.160867691040039,7,3697,external,2.160867691040039,7,528.1428571428571,367762.40816326527,2.2359263506290326,3.239439429366847,2024-11-19 01:02:38,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54908,TCP,871,0.3433570861816406,857,2.5042247772216797,8,4568,external,2.5042247772216797,8,571.0,334649.25,2.5,3.1946014082951555,2024-11-19 01:02:38,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54908,443,TCP,66,0.856003999710083,52,3.0761940479278564,9,1079,external,3.0761940479278564,9,119.88888888888889,6328.3209876543215,1.8799649487271108,2.925693197430915,2024-11-19 01:02:39,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54908,443,TCP,66,0.18737101554870605,52,3.2635650634765625,10,1145,external,3.2635650634765625,10,114.5,5956.85,1.7709505944546688,3.0641337940256497,2024-11-19 01:02:39,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54909,443,TCP,78,0.0,64,0.0,1,78,external,0.0,1,78.0,0.0,-0.0,0,2024-11-19 01:02:39,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54908,TCP,66,0.6030299663543701,52,3.10725474357605,9,4634,external,3.10725474357605,9,514.8888888888889,322653.65432098764,2.4193819456463714,2.8964474247264835,2024-11-19 01:02:39,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54908,443,TCP,66,0.4234619140625,52,3.6870269775390625,11,1211,external,3.6870269775390625,11,110.0909090909091,5609.719008264463,1.6729330318733675,2.9834335541916874,2024-11-19 01:02:39,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54909,TCP,74,0.0,60,0.0,1,74,external,0.0,1,74.0,0.0,-0.0,0,2024-11-19 01:02:39,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54909,443,TCP,66,0.609065055847168,52,0.609065055847168,2,144,external,0.609065055847168,2,72.0,36.0,1.0,3.2837214691592123,2024-11-19 01:02:40,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54909,443,TCP,275,0.15238595008850098,261,0.761451005935669,3,419,external,0.761451005935669,3,139.66666666666666,9181.555555555555,1.584962500721156,3.9398463940744395,2024-11-19 01:02:40,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54909,TCP,66,0.47384095191955566,52,0.47384095191955566,2,140,external,0.47384095191955566,2,70.0,16.0,1.0,4.220825557389859,2024-11-19 01:02:40,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54909,TCP,1466,0.14203786849975586,1452,0.6158788204193115,3,1606,external,0.6158788204193115,3,535.3333333333334,433080.8888888888,1.584962500721156,4.87108811106298,2024-11-19 01:02:40,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54909,TCP,1466,0.1459212303161621,1452,0.7618000507354736,4,3072,external,0.7618000507354736,4,768.0,487212.0,1.5,5.250721624576203,2024-11-19 01:02:40,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54909,443,TCP,66,0.5772569179534912,52,1.3387079238891602,4,485,external,1.3387079238891602,4,121.25,7903.6875,1.5,2.9879557210503105,2024-11-19 01:02:40,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54909,TCP,450,0.2872927188873291,436,1.0490927696228027,5,3522,external,1.0490927696228027,5,704.4,405949.44000000006,1.9219280948873623,4.766022743439296,2024-11-19 01:02:40,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54909,443,TCP,66,0.28804898262023926,52,1.6267569065093994,5,551,external,1.6267569065093994,5,110.2,6811.360000000001,1.3709505944546687,3.073599982881714,2024-11-19 01:02:41,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54909,443,TCP,151,0.14147496223449707,137,1.7682318687438965,6,702,external,1.7682318687438965,6,117.0,5907.333333333333,1.7924812503605778,3.3932201461012212,2024-11-19 01:02:41,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54909,TCP,109,0.4325072765350342,95,1.481600046157837,6,3631,external,1.481600046157837,6,605.1666666666666,387527.47222222225,2.2516291673878226,4.0496758997541304,2024-11-19 01:02:41,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54909,443,TCP,66,0.2851591110229492,52,2.0533909797668457,7,768,external,2.0533909797668457,7,109.71428571428571,5381.918367346939,1.6644977792004614,3.4089952030444888,2024-11-19 01:02:41,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54909,443,TCP,244,0.13664603233337402,230,2.1900370121002197,8,1012,external,2.1900370121002197,8,126.5,6681.5,2.0,3.652906300578041,2024-11-19 01:02:41,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54909,TCP,66,0.4252958297729492,52,1.9068958759307861,7,3697,external,1.9068958759307861,7,528.1428571428571,367762.40816326527,2.2359263506290326,3.6708873768910895,2024-11-19 01:02:41,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54909,TCP,1089,0.1533670425415039,1075,2.06026291847229,8,4786,external,2.06026291847229,8,598.25,356197.1875,2.5,3.8829995571303573,2024-11-19 01:02:41,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54909,443,TCP,66,0.44288206100463867,52,2.6329190731048584,9,1078,external,2.6329190731048584,9,119.77777777777777,6300.617283950617,1.8799649487271108,3.4182592590613843,2024-11-19 01:02:42,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54909,443,TCP,66,0.15302085876464844,52,2.785939931869507,10,1144,external,2.785939931869507,10,114.4,5930.839999999999,1.7709505944546688,3.58945283981392,2024-11-19 01:02:42,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54910,443,TCP,78,0.0,64,0.0,1,78,external,0.0,1,78.0,0.0,-0.0,0,2024-11-19 01:02:42,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54909,TCP,66,0.6007161140441895,52,2.6609790325164795,9,4852,external,2.6609790325164795,9,539.1111111111111,344598.987654321,2.4193819456463714,3.3822137980128044,2024-11-19 01:02:42,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54909,443,TCP,66,0.4553642272949219,52,3.2413041591644287,11,1210,external,3.2413041591644287,11,110.0,5585.272727272727,1.6729330318733675,3.3936957039032323,2024-11-19 01:02:42,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54910,TCP,74,0.0,60,0.0,1,74,external,0.0,1,74.0,0.0,-0.0,0,2024-11-19 01:02:42,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54910,443,TCP,66,0.5980091094970703,52,0.5980091094970703,2,144,external,0.5980091094970703,2,72.0,36.0,1.0,3.344430658726944,2024-11-19 01:02:42,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54910,443,TCP,275,0.1535038948059082,261,0.7515130043029785,3,419,external,0.7515130043029785,3,139.66666666666666,9181.555555555555,1.584962500721156,3.991946889571755,2024-11-19 01:02:43,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54910,TCP,66,0.45158910751342773,52,0.45158910751342773,2,140,external,0.45158910751342773,2,70.0,16.0,1.0,4.4288047845364185,2024-11-19 01:02:43,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54910,TCP,1466,0.13980388641357422,1452,0.591392993927002,3,1606,external,0.591392993927002,3,535.3333333333334,433080.8888888888,1.584962500721156,5.072768921524123,2024-11-19 01:02:43,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54910,443,TCP,66,0.43137598037719727,52,1.1828889846801758,4,485,external,1.1828889846801758,4,121.25,7903.6875,1.5,3.381551482687534,2024-11-19 01:02:43,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54910,TCP,1466,0.2892882823944092,1452,0.8806812763214111,4,3072,external,0.8806812763214111,4,768.0,487212.0,1.5,4.541938278406376,2024-11-19 01:02:43,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54910,TCP,450,0.1466529369354248,436,1.027334213256836,5,3522,external,1.027334213256836,5,704.4,405949.44000000006,1.9219280948873623,4.8669653317094275,2024-11-19 01:02:43,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54910,443,TCP,66,0.43201518058776855,52,1.6149041652679443,5,551,external,1.6149041652679443,5,110.2,6811.360000000001,1.3709505944546687,3.0961589594825285,2024-11-19 01:02:43,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54910,443,TCP,151,0.1378169059753418,137,1.7527210712432861,6,702,external,1.7527210712432861,6,117.0,5907.333333333333,1.7924812503605778,3.4232486266305466,2024-11-19 01:02:44,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54910,TCP,109,0.4321858882904053,95,1.4595201015472412,6,3631,external,1.4595201015472412,6,605.1666666666666,387527.47222222225,2.2516291673878226,4.110940297183563,2024-11-19 01:02:44,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54910,443,TCP,66,0.3047041893005371,52,2.0574252605438232,7,768,external,2.0574252605438232,7,109.71428571428571,5381.918367346939,1.6644977792004614,3.4023107104992696,2024-11-19 01:02:44,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54910,443,TCP,244,0.1482679843902588,230,2.205693244934082,8,1012,external,2.205693244934082,8,126.5,6681.5,2.0,3.62697760369624,2024-11-19 01:02:44,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54910,TCP,66,0.4417850971221924,52,1.9013051986694336,7,3697,external,1.9013051986694336,7,528.1428571428571,367762.40816326527,2.2359263506290326,3.6816814075397897,2024-11-19 01:02:44,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54910,TCP,1034,0.14895296096801758,1020,2.050258159637451,8,4731,external,2.050258159637451,8,591.375,349780.234375,2.5,3.9019476461513736,2024-11-19 01:02:44,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54910,443,TCP,66,0.4391508102416992,52,2.6448440551757812,9,1078,external,2.6448440551757812,9,119.77777777777777,6300.617283950617,1.8799649487271108,3.402847129072736,2024-11-19 01:02:45,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54910,443,TCP,66,0.14868903160095215,52,2.7935330867767334,10,1144,external,2.7935330867767334,10,114.4,5930.839999999999,1.7709505944546688,3.5796962804325743,2024-11-19 01:02:45,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54911,443,TCP,78,0.0,64,0.0,1,78,external,0.0,1,78.0,0.0,-0.0,0,2024-11-19 01:02:45,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54910,TCP,66,0.5818309783935547,52,2.632089138031006,9,4797,external,2.632089138031006,9,533.0,338176.8888888889,2.4193819456463714,3.4193370847359126,2024-11-19 01:02:45,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54910,443,TCP,66,0.4333829879760742,52,3.2269160747528076,11,1210,external,3.2269160747528076,11,110.0,5585.272727272727,1.6729330318733675,3.4088274207263467,2024-11-19 01:02:45,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54911,TCP,74,0.0,60,0.0,1,74,external,0.0,1,74.0,0.0,-0.0,0,2024-11-19 01:02:45,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54911,443,TCP,66,0.5973591804504395,52,0.5973591804504395,2,144,external,0.5973591804504395,2,72.0,36.0,1.0,3.3480694119271717,2024-11-19 01:02:45,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54911,443,TCP,275,0.15405011177062988,261,0.7514092922210693,3,419,external,0.7514092922210693,3,139.66666666666666,9181.555555555555,1.584962500721156,3.99249787174229,2024-11-19 01:02:46,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54911,TCP,66,0.4736349582672119,52,0.4736349582672119,2,140,external,0.4736349582672119,2,70.0,16.0,1.0,4.222661281838184,2024-11-19 01:02:46,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54911,TCP,1466,0.15480518341064453,1452,0.6284401416778564,3,1606,external,0.6284401416778564,3,535.3333333333334,433080.8888888888,1.584962500721156,4.7737243391079,2024-11-19 01:02:46,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54911,TCP,1466,0.1458587646484375,1452,0.774298906326294,4,3072,external,0.774298906326294,4,768.0,487212.0,1.5,5.165963644425422,2024-11-19 01:02:46,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54911,TCP,450,0.13959813117980957,436,0.9138970375061035,5,3522,external,0.9138970375061035,5,704.4,405949.44000000006,1.9219280948873623,5.471075837650483,2024-11-19 01:02:46,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54911,443,TCP,66,0.7415077686309814,52,1.4929170608520508,4,485,external,1.4929170608520508,4,121.25,7903.6875,1.5,2.6793182989797737,2024-11-19 01:02:46,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54911,443,TCP,151,0.14429521560668945,137,1.6372122764587402,5,636,external,1.6372122764587402,5,127.2,6464.560000000001,1.9219280948873623,3.0539717249218943,2024-11-19 01:02:46,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54911,TCP,109,0.43107080459594727,95,1.3449678421020508,6,3631,external,1.3449678421020508,6,605.1666666666666,387527.47222222225,2.2516291673878226,4.461073203521801,2024-11-19 01:02:47,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54911,443,TCP,66,0.2901027202606201,52,1.9273149967193604,6,702,external,1.9273149967193604,6,117.0,5907.333333333333,1.7924812503605778,3.1131392689898063,2024-11-19 01:02:47,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54911,443,TCP,245,0.15250301361083984,231,2.0798180103302,7,947,external,2.0798180103302,7,135.28571428571428,7069.632653061223,2.1280852788913944,3.365679095590028,2024-11-19 01:02:47,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54911,TCP,66,0.44873619079589844,52,1.7937040328979492,7,3697,external,1.7937040328979492,7,528.1428571428571,367762.40816326527,2.2359263506290326,3.9025390318661657,2024-11-19 01:02:47,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54911,TCP,876,0.152601957321167,862,1.9463059902191162,8,4573,external,1.9463059902191162,8,571.625,335026.984375,2.5,4.1103506027330035,2024-11-19 01:02:47,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54911,443,TCP,66,0.4419891834259033,52,2.5218071937561035,8,1013,external,2.5218071937561035,8,126.625,6710.984375,2.0,3.1723281699757573,2024-11-19 01:02:47,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54911,443,TCP,66,0.14509010314941406,52,2.6668972969055176,9,1079,external,2.6668972969055176,9,119.88888888888889,6328.3209876543215,1.8799649487271108,3.3747081338463896,2024-11-19 01:02:47,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54912,443,TCP,78,0.0,64,0.0,1,78,external,0.0,1,78.0,0.0,-0.0,0,2024-11-19 01:02:48,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54911,TCP,66,0.5822269916534424,52,2.5285329818725586,9,4639,external,2.5285329818725586,9,515.4444444444445,323051.8024691358,2.4193819456463714,3.559376153889383,2024-11-19 01:02:48,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54911,443,TCP,66,0.4386298656463623,52,3.10552716255188,10,1145,external,3.10552716255188,10,114.5,5956.85,1.7709505944546688,3.220065218100614,2024-11-19 01:02:48,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54912,TCP,74,0.0,60,0.0,1,74,external,0.0,1,74.0,0.0,-0.0,0,2024-11-19 01:02:48,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54912,443,TCP,66,0.5663900375366211,52,0.5663900375366211,2,144,external,0.5663900375366211,2,72.0,36.0,1.0,3.531135555806251,2024-11-19 01:02:48,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54912,443,TCP,275,0.15722298622131348,261,0.7236130237579346,3,419,external,0.7236130237579346,3,139.66666666666666,9181.555555555555,1.584962500721156,4.145862362205866,2024-11-19 01:02:48,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54912,TCP,66,0.4282560348510742,52,0.4282560348510742,2,140,external,0.4282560348510742,2,70.0,16.0,1.0,4.670103483061246,2024-11-19 01:02:48,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54912,TCP,1466,0.13002324104309082,1452,0.558279275894165,3,1606,external,0.558279275894165,3,535.3333333333334,433080.8888888888,1.584962500721156,5.373654601803131,2024-11-19 01:02:49,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54912,443,TCP,66,0.422745943069458,52,1.1463589668273926,4,485,external,1.1463589668273926,4,121.25,7903.6875,1.5,3.4893084241057633,2024-11-19 01:02:49,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54912,TCP,1466,0.2988319396972656,1452,0.8571112155914307,4,3072,external,0.8571112155914307,4,768.0,487212.0,1.5,4.666838943695176,2024-11-19 01:02:49,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54912,TCP,450,0.15449190139770508,436,1.0116031169891357,5,3522,external,1.0116031169891357,5,704.4,405949.44000000006,1.9219280948873623,4.9426498554904095,2024-11-19 01:02:49,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54912,443,TCP,66,0.45923805236816406,52,1.6055970191955566,5,551,external,1.6055970191955566,5,110.2,6811.360000000001,1.3709505944546687,3.1141064290871205,2024-11-19 01:02:49,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54912,443,TCP,151,0.15028595924377441,137,1.755882978439331,6,702,external,1.755882978439331,6,117.0,5907.333333333333,1.7924812503605778,3.4170842098674123,2024-11-19 01:02:49,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54912,TCP,109,0.45879101753234863,95,1.4703941345214844,6,3631,external,1.4703941345214844,6,605.1666666666666,387527.47222222225,2.2516291673878226,4.0805385842705375,2024-11-19 01:02:50,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54912,443,TCP,66,0.30262303352355957,52,2.0585060119628906,7,768,external,2.0585060119628906,7,109.71428571428571,5381.918367346939,1.6644977792004614,3.400524438267315,2024-11-19 01:02:50,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54912,443,TCP,245,0.1531388759613037,231,2.2116448879241943,8,1013,external,2.2116448879241943,8,126.625,6710.984375,2.0,3.617217232151876,2024-11-19 01:02:50,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54912,TCP,66,0.45147705078125,52,1.9218711853027344,7,3697,external,1.9218711853027344,7,528.1428571428571,367762.40816326527,2.2359263506290326,3.642283652271604,2024-11-19 01:02:50,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54912,TCP,761,0.1401219367980957,747,2.06199312210083,8,4458,external,2.06199312210083,8,557.25,327722.6875,2.5,3.879741360072687,2024-11-19 01:02:50,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54912,443,TCP,66,0.42841601371765137,52,2.6400609016418457,9,1079,external,2.6400609016418457,9,119.88888888888889,6328.3209876543215,1.8799649487271108,3.4090122672560046,2024-11-19 01:02:50,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54912,443,TCP,66,0.15000009536743164,52,2.7900609970092773,10,1145,external,2.7900609970092773,10,114.5,5956.85,1.7709505944546688,3.5841510313642613,2024-11-19 01:02:50,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54913,443,TCP,78,0.0,64,0.0,1,78,external,0.0,1,78.0,0.0,-0.0,0,2024-11-19 01:02:51,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54912,TCP,66,0.7052600383758545,52,2.7672531604766846,9,4524,external,2.7672531604766846,9,502.6666666666667,315143.77777777775,2.4193819456463714,3.252322602262262,2024-11-19 01:02:51,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54912,443,TCP,66,0.5494530200958252,52,3.3395140171051025,11,1211,external,3.3395140171051025,11,110.0909090909091,5609.719008264463,1.6729330318733675,3.293892447720726,2024-11-19 01:02:51,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54913,TCP,74,0.0,60,0.0,1,74,external,0.0,1,74.0,0.0,-0.0,0,2024-11-19 01:02:51,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54913,443,TCP,66,0.6713578701019287,52,0.6713578701019287,2,144,external,0.6713578701019287,2,72.0,36.0,1.0,2.979037096409327,2024-11-19 01:02:51,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54913,443,TCP,275,0.14581680297851562,261,0.8171746730804443,3,419,external,0.8171746730804443,3,139.66666666666666,9181.555555555555,1.584962500721156,3.671185731553716,2024-11-19 01:02:51,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54913,TCP,66,0.43862414360046387,52,0.43862414360046387,2,140,external,0.43862414360046387,2,70.0,16.0,1.0,4.559712521939444,2024-11-19 01:02:52,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54913,TCP,1466,0.1438748836517334,1452,0.5824990272521973,3,1606,external,0.5824990272521973,3,535.3333333333334,433080.8888888888,1.584962500721156,5.150223192906943,2024-11-19 01:02:52,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54913,443,TCP,66,0.4403693675994873,52,1.2575440406799316,4,485,external,1.2575440406799316,4,121.25,7903.6875,1.5,3.180803113533321,2024-11-19 01:02:52,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54913,TCP,1466,0.2931978702545166,1452,0.8756968975067139,4,3072,external,0.8756968975067139,4,768.0,487212.0,1.5,4.56779053504564,2024-11-19 01:02:52,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54913,TCP,450,0.13911223411560059,436,1.0148091316223145,5,3522,external,1.0148091316223145,5,704.4,405949.44000000006,1.9219280948873623,4.927034891779896,2024-11-19 01:02:52,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54913,443,TCP,66,0.4492928981781006,52,1.7068369388580322,5,551,external,1.7068369388580322,5,110.2,6811.360000000001,1.3709505944546687,2.9293952375704237,2024-11-19 01:02:52,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,54913,443,TCP,151,0.1251201629638672,137,1.8319571018218994,6,702,external,1.8319571018218994,6,117.0,5907.333333333333,1.7924812503605778,3.2751858621759977,2024-11-19 01:02:52,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,54913,TCP,109,0.42110180854797363,95,1.435910940170288,6,3631,external,1.435910940170288,6,605.1666666666666,387527.47222222225,2.2516291673878226,4.178532130473528,2024-11-19 01:02:53,Unknown,Unknown,Unknown
